Day,Agent_ID,Leads_Allocated,Conversion_Rate,Sales_Closed
1,67,10.0,0.034139234291356554,0.34139234291356557
1,68,10.0,0.14205148364442377,1.4205148364442377
1,69,10.0,0.01972582419727137,0.1972582419727137
1,70,10.0,0.20468937015473657,2.046893701547366
1,71,10.0,0.16785812298684535,1.6785812298684535
1,72,10.0,0.03852165080042905,0.38521650800429047
1,73,10.0,0.011102649712289232,0.11102649712289232
1,74,10.0,0.14689321142295061,1.4689321142295062
1,75,10.0,0.1526824369227956,1.526824369227956
1,76,10.0,0.12916724788063655,1.2916724788063654
1,77,10.0,0.16849722759783023,1.6849722759783023
1,78,10.0,0.022978040435070433,0.22978040435070432
1,79,10.0,0.09175341613117179,0.9175341613117178
1,80,10.0,0.027373196931607204,0.273731969316072
1,81,10.0,0.16292852687651108,1.6292852687651107
1,82,10.0,0.10857052468851892,1.0857052468851893
1,83,10.0,0.08524970043376609,0.852497004337661
1,84,10.0,0.025408157044584056,0.25408157044584057
1,85,10.0,0.062397441166943464,0.6239744116694347
1,86,10.0,0.07637860227982991,0.7637860227982991
1,87,10.0,0.16748405575016995,1.6748405575016996
1,88,10.0,0.1340314432332566,1.340314432332566
1,89,10.0,0.18068830759453378,1.8068830759453378
1,90,10.0,0.08942375365825111,0.8942375365825111
1,91,10.0,0.027396962657444623,0.27396962657444623
1,92,10.0,0.16863708983017348,1.6863708983017347
1,93,10.0,0.17930286886840652,1.7930286886840652
1,94,10.0,0.1228527911500348,1.228527911500348
1,95,10.0,0.14640807450361853,1.4640807450361852
1,96,10.0,0.09755906835739112,0.9755906835739112
1,97,10.0,0.1191997585991983,1.1919975859919831
1,98,10.0,0.10572458482343197,1.0572458482343197
1,99,10.0,0.01712577409326639,0.1712577409326639
1,100,10.0,0.03391378238591463,0.3391378238591463
2,1,10.0,0.08577368693755023,0.8577368693755023
2,2,10.0,0.1589246076373708,1.589246076373708
2,3,10.0,0.12890124821675394,1.2890124821675395
2,4,10.0,0.14347276507596934,1.4347276507596933
2,5,10.0,0.04133123162926716,0.4133123162926716
2,6,10.0,0.03185699171138302,0.3185699171138302
2,7,10.0,0.017682526585417843,0.17682526585417843
2,8,10.0,0.18599069602036827,1.8599069602036828
2,9,10.0,0.0996209652668727,0.996209652668727
2,10,10.0,0.12492391066448251,1.2492391066448252
2,11,10.0,0.014182229264770238,0.14182229264770238
2,12,10.0,0.20919565195622816,2.091956519562282
2,13,10.0,0.17838587323422794,1.7838587323422794
2,14,10.0,0.044791829135909976,0.4479182913590998
2,15,10.0,0.0483275011319686,0.483275011319686
2,16,10.0,0.040133435845729044,0.40133435845729043
2,17,10.0,0.06307044510848805,0.6307044510848805
2,18,10.0,0.12052013184410632,1.205201318441063
2,19,10.0,0.097580207226191,0.97580207226191
2,20,10.0,0.07445993683132346,0.7445993683132346
2,21,10.0,0.13421163030081787,1.3421163030081786
2,22,10.0,0.03750124387765089,0.3750124387765089
2,23,10.0,0.05486054589007101,0.5486054589007101
2,24,10.0,0.07539635838857651,0.7539635838857651
2,25,10.0,0.08757571088457868,0.8757571088457867
2,26,10.0,0.14288238971882283,1.4288238971882283
2,27,10.0,0.057008094120684735,0.5700809412068474
2,28,10.0,0.10309899900164768,1.0309899900164767
2,29,10.0,0.141778265217388,1.41778265217388
2,30,10.0,0.0198130826116727,0.198130826116727
2,31,10.0,0.14022520989637002,1.4022520989637002
2,32,10.0,0.042444308160310355,0.42444308160310357
2,33,10.0,0.02304762494103781,0.2304762494103781
2,34,10.0,0.1897187340922446,1.897187340922446
2,35,10.0,0.16988554010559948,1.6988554010559946
2,36,10.0,0.17815236180775632,1.781523618077563
2,37,10.0,0.061924444061930144,0.6192444406193014
2,38,10.0,0.02312392457495176,0.2312392457495176
2,39,10.0,0.14815097236790822,1.4815097236790822
2,40,10.0,0.0815362555139261,0.8153625551392609
2,41,10.0,0.03903431085782578,0.39034310857825777
2,42,10.0,0.12298222344217404,1.2298222344217404
2,43,10.0,0.019277536108844945,0.19277536108844945
2,44,10.0,0.17327839313633892,1.732783931363389
2,45,10.0,0.047700373252829394,0.4770037325282939
2,46,10.0,0.15915907330888682,1.5915907330888681
2,47,10.0,0.0672365205232275,0.6723652052322749
2,48,10.0,0.12912415417175663,1.2912415417175662
2,49,10.0,0.134992834329533,1.34992834329533
2,50,10.0,0.051493792543838984,0.5149379254383899
2,51,10.0,0.17825213606387744,1.7825213606387744
2,52,10.0,0.1500467236780255,1.500467236780255
2,53,10.0,0.21498117795708227,2.1498117795708227
2,54,10.0,0.1668343216262597,1.6683432162625969
2,55,10.0,0.1072605856996001,1.072605856996001
2,56,10.0,0.18936294485288815,1.8936294485288816
2,57,10.0,0.031491522957308504,0.31491522957308504
2,58,10.0,0.0509406675773946,0.5094066757739459
2,59,10.0,0.01911424900871889,0.1911424900871889
2,60,10.0,0.060241615276524496,0.602416152765245
2,61,10.0,0.08770596693257668,0.8770596693257668
2,62,10.0,0.07362267990591476,0.7362267990591476
2,63,10.0,0.14335149616933235,1.4335149616933234
2,64,10.0,0.07835342718003731,0.783534271800373
2,65,10.0,0.07294435016709302,0.7294435016709302
2,66,10.0,0.12400580839208408,1.2400580839208408
2,67,10.0,0.03967375179536256,0.3967375179536256
2,68,10.0,0.17557220386193167,1.7557220386193166
2,69,10.0,0.022806484994970896,0.22806484994970896
2,70,10.0,0.18120157038091483,1.8120157038091484
2,71,10.0,0.1761205433830597,1.7612054338305971
2,72,10.0,0.05367988705802722,0.5367988705802722
2,73,10.0,0.012671544769343276,0.12671544769343276
2,74,10.0,0.19220124519416493,1.9220124519416493
2,75,10.0,0.14495759172930042,1.4495759172930043
2,76,10.0,0.14860143672341955,1.4860143672341954
2,77,10.0,0.1752195797695271,1.752195797695271
2,78,10.0,0.025512245606648956,0.25512245606648953
2,79,10.0,0.08441861942109018,0.8441861942109018
2,80,10.0,0.035803056587590185,0.3580305658759019
2,81,10.0,0.20113240822770484,2.0113240822770484
2,82,10.0,0.12010434876401346,1.2010434876401346
2,83,10.0,0.06924408553512561,0.6924408553512561
2,84,10.0,0.01849077061886448,0.1849077061886448
2,85,10.0,0.07124988592929321,0.7124988592929321
2,86,10.0,0.05845990897082841,0.5845990897082841
2,87,10.0,0.14657997366942208,1.4657997366942208
2,88,10.0,0.13337281691211902,1.3337281691211902
2,89,10.0,0.163323453692426,1.63323453692426
2,90,10.0,0.10334402324502406,1.0334402324502405
2,91,10.0,0.026577548116199723,0.26577548116199723
2,92,10.0,0.11858711888414954,1.1858711888414954
2,93,10.0,0.1744922174049717,1.744922174049717
2,94,10.0,0.11011957292516601,1.10119572925166
2,95,10.0,0.13314017427303396,1.3314017427303395
2,96,10.0,0.1047448917631061,1.047448917631061
2,97,10.0,0.12112543333335954,1.2112543333335954
2,98,10.0,0.08086221688330526,0.8086221688330526
2,99,10.0,0.015558602396770973,0.15558602396770974
2,100,10.0,0.02544071450687869,0.2544071450687869
3,1,10.0,0.06660794767661675,0.6660794767661675
3,2,10.0,0.19302664330126448,1.9302664330126449
3,3,10.0,0.15150198380670335,1.5150198380670334
3,4,10.0,0.13054762341851386,1.3054762341851387
3,5,10.0,0.04322876616919882,0.43228766169198823
3,6,10.0,0.04718387126512108,0.4718387126512108
3,7,10.0,0.0211730432214416,0.211730432214416
3,8,10.0,0.16221062671643913,1.6221062671643913
3,9,10.0,0.138878101833331,1.3887810183333098
3,10,10.0,0.1312847964929569,1.312847964929569
3,11,10.0,0.013571465173405212,0.13571465173405212
3,12,10.0,0.16152338996338422,1.6152338996338422
3,13,10.0,0.13623651539974727,1.3623651539974726
3,14,10.0,0.059661139510220465,0.5966113951022046
3,15,10.0,0.05053347190537003,0.5053347190537003
3,16,10.0,0.04836238774067954,0.48362387740679535
3,17,10.0,0.06533661054909316,0.6533661054909317
3,18,10.0,0.09536739037409445,0.9536739037409445
3,19,10.0,0.0794168783040648,0.794168783040648
3,20,10.0,0.058806530732319486,0.5880653073231948
3,21,10.0,0.12873803693072214,1.2873803693072214
3,22,10.0,0.03963726305874722,0.3963726305874722
3,23,10.0,0.06970513400868975,0.6970513400868974
3,24,10.0,0.07260107525332306,0.7260107525332306
3,25,10.0,0.11423898862823308,1.1423898862823307
3,26,10.0,0.17433113179266224,1.7433113179266224
3,27,10.0,0.04898026884241845,0.4898026884241845
3,28,10.0,0.11251767607864546,1.1251767607864547
3,29,10.0,0.11861728116264264,1.1861728116264265
3,30,10.0,0.01692593440108981,0.1692593440108981
3,31,10.0,0.11820718019686625,1.1820718019686625
3,32,10.0,0.046772610576959466,0.46772610576959467
3,33,10.0,0.018016576359944077,0.18016576359944078
3,34,10.0,0.1610655056129685,1.610655056129685
3,35,10.0,0.15833612307583228,1.5833612307583227
3,36,10.0,0.1335416163627607,1.3354161636276072
3,37,10.0,0.07752760078888464,0.7752760078888464
3,38,10.0,0.030884101816867324,0.30884101816867326
3,39,10.0,0.13855796530306236,1.3855796530306237
3,40,10.0,0.0785672238745663,0.7856722387456629
3,41,10.0,0.03307596615206435,0.3307596615206435
3,42,10.0,0.10297915134451777,1.0297915134451776
3,43,10.0,0.014372530557358544,0.14372530557358545
3,44,10.0,0.17793487957862564,1.7793487957862564
3,45,10.0,0.05676607977624233,0.5676607977624233
3,46,10.0,0.14217588306138368,1.421758830613837
3,47,10.0,0.07296585329410349,0.7296585329410349
3,48,10.0,0.08902220392834655,0.8902220392834654
3,49,10.0,0.10816356002496894,1.0816356002496894
3,50,10.0,0.04739398444328722,0.4739398444328722
3,51,10.0,0.1944647302857905,1.944647302857905
3,52,10.0,0.1797020460629544,1.797020460629544
3,53,10.0,0.20047060334303388,2.0047060334303386
3,54,10.0,0.15574615678091128,1.5574615678091128
3,55,10.0,0.10236974376462024,1.0236974376462025
3,56,10.0,0.1957040241665408,1.9570402416654082
3,57,10.0,0.02173520552144852,0.2173520552144852
3,58,10.0,0.04885744752444803,0.48857447524448033
3,59,10.0,0.021867297802724332,0.21867297802724334
3,60,10.0,0.07398076653970957,0.7398076653970957
3,61,10.0,0.08009796318675307,0.8009796318675306
3,62,10.0,0.06508443398056901,0.6508443398056901
3,63,10.0,0.1646637362391578,1.6466373623915782
3,64,10.0,0.07920241877100276,0.7920241877100276
3,65,10.0,0.07456914124514628,0.7456914124514629
3,66,10.0,0.10795898077285451,1.079589807728545
3,67,10.0,0.04355982713121504,0.4355982713121504
3,68,10.0,0.18875182955650563,1.8875182955650562
3,69,10.0,0.0212241853680078,0.212241853680078
3,70,10.0,0.16348659345896752,1.6348659345896752
3,71,10.0,0.1316990385548172,1.3169903855481722
3,72,10.0,0.0385528640460394,0.38552864046039403
3,73,10.0,0.009256769552711624,0.09256769552711624
3,74,10.0,0.17701155582997685,1.7701155582997685
3,75,10.0,0.11955140749984387,1.1955140749984388
3,76,10.0,0.13775769165291046,1.3775769165291045
3,77,10.0,0.17813626676397498,1.7813626676397498
3,78,10.0,0.019478835147157078,0.19478835147157078
3,79,10.0,0.08793355155614209,0.8793355155614209
3,80,10.0,0.02922154297026356,0.2922154297026356
3,81,10.0,0.1474155035764839,1.474155035764839
3,82,10.0,0.1385331616640043,1.3853316166400431
3,83,10.0,0.07662908304131681,0.7662908304131681
3,84,10.0,0.025409328491330853,0.2540932849133085
3,85,10.0,0.07558274866293085,0.7558274866293085
3,86,10.0,0.08049896212730913,0.8049896212730913
3,87,10.0,0.13566711406329596,1.3566711406329595
3,88,10.0,0.11421621474175861,1.142162147417586
3,89,10.0,0.1964713737822017,1.964713737822017
3,90,10.0,0.11195996243929288,1.1195996243929287
3,91,10.0,0.039143208332848706,0.39143208332848706
3,92,10.0,0.14043028131069937,1.4043028131069937
3,93,10.0,0.14663736034189284,1.4663736034189285
3,94,10.0,0.12953928557143607,1.2953928557143608
3,95,10.0,0.14651909968450771,1.4651909968450771
3,96,10.0,0.1217098539684889,1.217098539684889
3,97,10.0,0.12499180109111971,1.2499180109111971
3,98,10.0,0.08864156419335707,0.8864156419335707
3,99,10.0,0.016317764536159084,0.16317764536159085
3,100,10.0,0.03360473016268055,0.3360473016268055
4,1,10.0,0.06827801952296839,0.6827801952296839
4,2,10.0,0.22133210321210647,2.2133210321210646
4,3,10.0,0.149392055999668,1.49392055999668
4,4,10.0,0.1399041182797977,1.3990411827979772
4,5,10.0,0.03678999322702026,0.36789993227020257
4,6,10.0,0.045910210457506234,0.45910210457506234
4,7,10.0,0.020103589956076324,0.20103589956076323
4,8,10.0,0.14041556071803407,1.4041556071803407
4,9,10.0,0.1443531506920838,1.4435315069208379
4,10,10.0,0.12090463556597325,1.2090463556597326
4,11,10.0,0.01290563882444157,0.1290563882444157
4,12,10.0,0.2292586045093568,2.292586045093568
4,13,10.0,0.1984744801952088,1.984744801952088
4,14,10.0,0.051823306506284,0.51823306506284
4,15,10.0,0.04689591117326646,0.46895911173266464
4,16,10.0,0.04392203435336969,0.43922034353369693
4,17,10.0,0.062197403832582016,0.6219740383258201
4,18,10.0,0.10218526717603832,1.0218526717603833
4,19,10.0,0.09842303243350935,0.9842303243350935
4,20,10.0,0.07192894486379628,0.7192894486379628
4,21,10.0,0.1409770307999028,1.409770307999028
4,22,10.0,0.04073270251191594,0.4073270251191594
4,23,10.0,0.054795859483424345,0.5479585948342435
4,24,10.0,0.07943107319809412,0.7943107319809412
4,25,10.0,0.07954793517175412,0.7954793517175412
4,26,10.0,0.16233710366640736,1.6233710366640737
4,27,10.0,0.04681685384477412,0.4681685384477412
4,28,10.0,0.1244075440741599,1.244075440741599
4,29,10.0,0.11525009912322635,1.1525009912322635
4,30,10.0,0.01594200445255112,0.1594200445255112
4,31,10.0,0.1075211975997205,1.075211975997205
4,32,10.0,0.04683476024690371,0.46834760246903706
4,33,10.0,0.023417135694183317,0.23417135694183316
4,34,10.0,0.15992758457645423,1.5992758457645424
4,35,10.0,0.1612849294417947,1.612849294417947
4,36,10.0,0.1767465540502505,1.767465540502505
4,37,10.0,0.056276855575307816,0.5627685557530782
4,38,10.0,0.032234335081162656,0.32234335081162657
4,39,10.0,0.15155419243536,1.5155419243536001
4,40,10.0,0.0779498201893148,0.779498201893148
4,41,10.0,0.02767602436326409,0.2767602436326409
4,42,10.0,0.12434409512947084,1.2434409512947084
4,43,10.0,0.015702305448900517,0.15702305448900516
4,44,10.0,0.1733137371353063,1.733137371353063
4,45,10.0,0.06657131100874684,0.6657131100874685
4,46,10.0,0.16018795167313613,1.6018795167313613
4,47,10.0,0.08268249422072631,0.8268249422072631
4,48,10.0,0.11984125251253025,1.1984125251253026
4,49,10.0,0.10823857951875288,1.0823857951875286
4,50,10.0,0.03760497655029539,0.3760497655029539
4,51,10.0,0.2157521885269614,2.157521885269614
4,52,10.0,0.16094945331309915,1.6094945331309916
4,53,10.0,0.182790992934103,1.82790992934103
4,54,10.0,0.20927750747055465,2.0927750747055467
4,55,10.0,0.10437844460442629,1.043784446044263
4,56,10.0,0.18460990186969745,1.8460990186969743
4,57,10.0,0.021572633035860135,0.21572633035860134
4,58,10.0,0.04664459616889801,0.4664459616889801
4,59,10.0,0.015293290800335419,0.15293290800335418
4,60,10.0,0.06086326741309559,0.6086326741309559
4,61,10.0,0.07102071653282707,0.7102071653282707
4,62,10.0,0.06523025064225568,0.6523025064225568
4,63,10.0,0.18394120940496136,1.8394120940496137
4,64,10.0,0.08037700553826746,0.8037700553826745
4,65,10.0,0.07509410362504687,0.7509410362504687
4,66,10.0,0.10745078739325561,1.0745078739325562
4,67,10.0,0.03362337587000609,0.3362337587000609
4,68,10.0,0.18636419504442928,1.8636419504442927
4,69,10.0,0.021492941433519465,0.21492941433519464
4,70,10.0,0.23410467685323785,2.3410467685323786
4,71,10.0,0.1261431762740609,1.261431762740609
4,72,10.0,0.05673178893618744,0.5673178893618744
4,73,10.0,0.009030114841341363,0.09030114841341363
4,74,10.0,0.1907433651504248,1.907433651504248
4,75,10.0,0.14590183542906096,1.4590183542906097
4,76,10.0,0.17779571122944016,1.7779571122944016
4,77,10.0,0.1298539787123508,1.298539787123508
4,78,10.0,0.02458696021878167,0.24586960218781673
4,79,10.0,0.09277109309160467,0.9277109309160467
4,80,10.0,0.03231091342301528,0.3231091342301528
4,81,10.0,0.1829952604676456,1.829952604676456
4,82,10.0,0.13848238298232718,1.3848238298232718
4,83,10.0,0.07154557631817555,0.7154557631817555
4,84,10.0,0.023202479841001208,0.23202479841001208
4,85,10.0,0.07141663816982174,0.7141663816982174
4,86,10.0,0.08330365520973754,0.8330365520973754
4,87,10.0,0.121601929579649,1.2160192957964902
4,88,10.0,0.11964648213758546,1.1964648213758546
4,89,10.0,0.21074248843954146,2.1074248843954146
4,90,10.0,0.1152878080625976,1.152878080625976
4,91,10.0,0.0321424907512285,0.321424907512285
4,92,10.0,0.1525090200995454,1.525090200995454
4,93,10.0,0.14078693883695118,1.4078693883695117
4,94,10.0,0.10209131558678748,1.0209131558678748
4,95,10.0,0.15421152009490965,1.5421152009490966
4,96,10.0,0.09773110639601723,0.9773110639601723
4,97,10.0,0.11297732652924299,1.12977326529243
4,98,10.0,0.07582301402293985,0.7582301402293985
4,99,10.0,0.01764367464449608,0.1764367464449608
4,100,10.0,0.03643101990579123,0.3643101990579123
5,1,10.0,0.08759595234299422,0.8759595234299422
5,2,10.0,0.193388220907111,1.9338822090711099
5,3,10.0,0.1377206874562926,1.377206874562926
5,4,10.0,0.13927735194058666,1.3927735194058666
5,5,10.0,0.04257290085985715,0.4257290085985715
5,6,10.0,0.03428955355880759,0.3428955355880759
5,7,10.0,0.024493573326160062,0.24493573326160062
5,8,10.0,0.19709604568067926,1.9709604568067927
5,9,10.0,0.14656004437658063,1.4656004437658063
5,10,10.0,0.15758342817122065,1.5758342817122064
5,11,10.0,0.01454214387843424,0.1454214387843424
5,12,10.0,0.18792928082751337,1.8792928082751337
5,13,10.0,0.1972718604343872,1.9727186043438718
5,14,10.0,0.057716142323718106,0.5771614232371811
5,15,10.0,0.036443132819803756,0.3644313281980376
5,16,10.0,0.03635047587029392,0.3635047587029392
5,17,10.0,0.0644554148913238,0.6445541489132379
5,18,10.0,0.12333126451788864,1.2333126451788865
5,19,10.0,0.1100148718130827,1.100148718130827
5,20,10.0,0.05619773629643455,0.5619773629643455
5,21,10.0,0.13100572830961804,1.3100572830961803
5,22,10.0,0.03476465738760231,0.3476465738760231
5,23,10.0,0.07782064703387999,0.7782064703387999
5,24,10.0,0.09050301418557374,0.9050301418557374
5,25,10.0,0.10973353091343258,1.0973353091343259
5,26,10.0,0.1571900205487842,1.571900205487842
5,27,10.0,0.04630466489722691,0.4630466489722691
5,28,10.0,0.09794250816562912,0.9794250816562912
5,29,10.0,0.1008107390348902,1.008107390348902
5,30,10.0,0.021572022294619964,0.21572022294619964
5,31,10.0,0.14113283208892613,1.4113283208892613
5,32,10.0,0.05087471198667081,0.5087471198667081
5,33,10.0,0.026801683336897676,0.26801683336897675
5,34,10.0,0.1945074530256668,1.9450745302566679
5,35,10.0,0.21428649365389757,2.1428649365389756
5,36,10.0,0.19270016424098016,1.9270016424098015
5,37,10.0,0.07736976883189697,0.7736976883189697
5,38,10.0,0.02567163864739018,0.2567163864739018
5,39,10.0,0.13723466204440837,1.3723466204440837
5,40,10.0,0.07974040444786018,0.7974040444786018
5,41,10.0,0.03921474925764746,0.3921474925764746
5,42,10.0,0.10850402874283296,1.0850402874283296
5,43,10.0,0.01473919071533934,0.1473919071533934
5,44,10.0,0.19532363022155835,1.9532363022155836
5,45,10.0,0.06196397048163719,0.6196397048163719
5,46,10.0,0.1281701375351743,1.281701375351743
5,47,10.0,0.058524498038351816,0.5852449803835181
5,48,10.0,0.1162806764624069,1.162806764624069
5,49,10.0,0.11479996847021719,1.1479996847021718
5,50,10.0,0.05003740448736748,0.5003740448736748
5,51,10.0,0.19578755005444187,1.9578755005444188
5,52,10.0,0.17943100793137315,1.7943100793137314
5,53,10.0,0.19241867417902533,1.9241867417902534
5,54,10.0,0.18440514970171268,1.844051497017127
5,55,10.0,0.14222290014442884,1.4222290014442884
5,56,10.0,0.17800781004458444,1.7800781004458444
5,57,10.0,0.022888231284472243,0.22888231284472244
5,58,10.0,0.03833323505115329,0.3833323505115329
5,59,10.0,0.020490710560135343,0.20490710560135345
5,60,10.0,0.07526866735675508,0.7526866735675508
5,61,10.0,0.09069341312043855,0.9069341312043855
5,62,10.0,0.054488768521794496,0.544887685217945
5,63,10.0,0.14310281522522397,1.4310281522522397
5,64,10.0,0.06267903751765948,0.6267903751765947
5,65,10.0,0.059589798646831116,0.5958979864683112
5,66,10.0,0.11718057275864784,1.1718057275864784
5,67,10.0,0.03519048666886792,0.3519048666886792
5,68,10.0,0.15835536144454035,1.5835536144454034
5,69,10.0,0.028071159179701093,0.28071159179701094
5,70,10.0,0.1855201828277524,1.855201828277524
5,71,10.0,0.15760351566999267,1.5760351566999267
5,72,10.0,0.053174430475159226,0.5317443047515923
5,73,10.0,0.010591954364398436,0.10591954364398436
5,74,10.0,0.17299234982453007,1.7299234982453007
5,75,10.0,0.16521894826506792,1.652189482650679
5,76,10.0,0.17521492994139756,1.7521492994139756
5,77,10.0,0.13444232613143797,1.3444232613143798
5,78,10.0,0.028175410772698965,0.28175410772698967
5,79,10.0,0.07786217465111961,0.7786217465111961
5,80,10.0,0.028919187215403593,0.2891918721540359
5,81,10.0,0.17114566871353634,1.7114566871353634
5,82,10.0,0.15308623317774306,1.5308623317774306
5,83,10.0,0.07265545508105187,0.7265545508105187
5,84,10.0,0.020563888844910456,0.20563888844910455
5,85,10.0,0.07277312790520711,0.7277312790520711
5,86,10.0,0.06432339002959742,0.6432339002959742
5,87,10.0,0.12341021924002045,1.2341021924002045
5,88,10.0,0.11166903998401904,1.1166903998401905
5,89,10.0,0.15200241662418085,1.5200241662418086
5,90,10.0,0.08583581404637478,0.8583581404637477
5,91,10.0,0.0279954568314047,0.279954568314047
5,92,10.0,0.15371635003263384,1.5371635003263384
5,93,10.0,0.1348830930401207,1.348830930401207
5,94,10.0,0.10944195563359528,1.094419556335953
5,95,10.0,0.18132014177920644,1.8132014177920643
5,96,10.0,0.10273983018980506,1.0273983018980506
5,97,10.0,0.11664615127305078,1.1664615127305078
5,98,10.0,0.07927472407979494,0.7927472407979494
5,99,10.0,0.013004337579822394,0.13004337579822395
5,100,10.0,0.02489808374099384,0.2489808374099384
6,1,10.0,0.07041458317072842,0.7041458317072842
6,2,10.0,0.17375228232227577,1.7375228232227578
6,3,10.0,0.12981848685414438,1.2981848685414437
6,4,10.0,0.10338669158763887,1.0338669158763887
6,5,10.0,0.03362780662107832,0.33627806621078316
6,6,10.0,0.03901708334366194,0.3901708334366194
6,7,10.0,0.018564874106649434,0.18564874106649434
6,8,10.0,0.16509551528609154,1.6509551528609154
6,9,10.0,0.12438163844819268,1.2438163844819268
6,10,10.0,0.15554118423587007,1.5554118423587007
6,11,10.0,0.0113475924517183,0.113475924517183
6,12,10.0,0.2175509967827792,2.175509967827792
6,13,10.0,0.176767403397072,1.76767403397072
6,14,10.0,0.04192198960107293,0.4192198960107293
6,15,10.0,0.05120342826766536,0.5120342826766535
6,16,10.0,0.052396778595388195,0.5239677859538819
6,17,10.0,0.05590140242739356,0.5590140242739357
6,18,10.0,0.09991278102536338,0.9991278102536338
6,19,10.0,0.10334627959181672,1.0334627959181673
6,20,10.0,0.07182141006855872,0.7182141006855871
6,21,10.0,0.11032010278233179,1.1032010278233177
6,22,10.0,0.0322598879580791,0.32259887958079103
6,23,10.0,0.06211346460043764,0.6211346460043764
6,24,10.0,0.07911590790333382,0.7911590790333383
6,25,10.0,0.10122518242304927,1.0122518242304928
6,26,10.0,0.15083672193315176,1.5083672193315176
6,27,10.0,0.04721961401999179,0.47219614019991796
6,28,10.0,0.11836604104713376,1.1836604104713375
6,29,10.0,0.09984535372928618,0.9984535372928618
6,30,10.0,0.016961371329857908,0.16961371329857908
6,31,10.0,0.13613799783933073,1.3613799783933072
6,32,10.0,0.04910222562639367,0.4910222562639367
6,33,10.0,0.022464244787748704,0.22464244787748705
6,34,10.0,0.19273257966984284,1.9273257966984283
6,35,10.0,0.16306990033979468,1.6306990033979467
6,36,10.0,0.16015425616594475,1.6015425616594476
6,37,10.0,0.06876219601286028,0.6876219601286028
6,38,10.0,0.025615921450748213,0.25615921450748214
6,39,10.0,0.1270815013729563,1.2708150137295628
